D_H,D_M,D_U_C,D_U_C_median,D_U_C_p95,D_U_R,D_U_R_median,D_U_R_p95,D_V,D_V_max,D_V_median,D_X,FPC,K,PE,PE_norm,XB_soft_m2,XB_status,alignment_ambiguous,alignment_best_cost,alignment_global_margin,alignment_permutation,alignment_second_best_cost,candidate_converged,candidate_degenerate,candidate_model_fingerprint,candidate_model_status,condition,current_bank_sha256,dataset_id,entropy_candidate_current,entropy_signed_change,entropy_source_current,mass_candidate_current,mass_source_current,method,mmd_bandwidth_status,mmd_sigma,outer_fold,reference_bank_sha256,runtime_alignment,runtime_candidate_fit,runtime_mmd,runtime_signals,runtime_source_fit,runtime_total,seed,shift_replay_sha256,shift_spec_file_sha256,shift_spec_sha256,signal_protocol_sha256,signal_record_sha256,silhouette,silhouette_status,source_converged,source_degenerate,source_model_fingerprint,source_model_status,usable
0.0051862,0.0003004,0.0042319,1.64e-05,0.0232739,0.0025331,2.86e-05,0.014586,0.3182985,0.3355345,0.321067,0.0240588,0.9404903,3,0.1012427,0.092155,1.7169545,SUCCESS,False,0.5256216,1.4550171,"[2, 1, 0]",1.9806387,True,False,7ed1424aaa3a62342bf73d182d38f2f7bb42302a36329298ae8ad2fb619b6369,SUCCESS,location_mild,6f504de878d56c6cec23a50fe93ff1c5a0f796f538876355a03e8a1be2c302d8,waveform,0.0869689,-0.0051862,0.092155,"[0.2672854, 0.3583345, 0.3743801]","[0.2497631, 0.3634233, 0.3868136]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00145,0.05505,0.104,0.00532,0.0,0.2099,1,,f1b3b21d406821406936e8cfb87596647b07a1582bae3905f0548ec052bdac2c,0d1d63ce228ca833cc41a830e6ef03503a6065588225b8f6bb4cf2b7729b101d,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,6805191b1d5528f0f2bd69941bdf14b942d9d8050d58e75d7ad994e587b5dfb8,0.1058312,SUCCESS,True,False,503422b57437b70f66d3479b43721609196272000b34744eef38f28907fb4ed7,SUCCESS,True
0.0051863,0.0003004,0.0042319,1.64e-05,0.0232714,0.0025332,2.86e-05,0.0145853,0.3182985,0.3355346,0.321067,0.0240588,0.9404902,3,0.1012428,0.0921551,1.7169566,SUCCESS,False,0.525622,1.4550173,"[2, 0, 1]",1.9806393,True,False,31cdbcbba48dd597d3e631630e557599a4a0f68c1176b3d5ca929dbe7c823a4e,SUCCESS,location_mild,6f504de878d56c6cec23a50fe93ff1c5a0f796f538876355a03e8a1be2c302d8,waveform,0.0869689,-0.0051863,0.0921551,"[0.37438, 0.2672854, 0.3583346]","[0.3868141, 0.2497632, 0.3634227]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00234,0.07401,0.0,0.00842,0.0,0.13653,2,,f1b3b21d406821406936e8cfb87596647b07a1582bae3905f0548ec052bdac2c,0d1d63ce228ca833cc41a830e6ef03503a6065588225b8f6bb4cf2b7729b101d,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,a1b01708b3bfec7bc4b1537909a83af3c2db5473e14fc00bfd00d9d26b54bbac,0.1058312,SUCCESS,True,False,c505916c7f25ecc5c32e23d26416c7028a538ae70115965c5fcd50f29d5c30c9,SUCCESS,True
0.005186,0.0003004,0.0042319,1.64e-05,0.0232763,0.0025332,2.86e-05,0.0145861,0.3182985,0.3355343,0.3210672,0.0240588,0.9404902,3,0.1012428,0.0921551,1.7169568,SUCCESS,False,0.5256222,1.4550157,"[0, 1, 2]",1.9806379,True,False,5d00a93a909a0df78c21e67955e1e5dfa62c705262d0c4198d10a5c7c11eb08b,SUCCESS,location_mild,6f504de878d56c6cec23a50fe93ff1c5a0f796f538876355a03e8a1be2c302d8,waveform,0.0869691,-0.005186,0.0921551,"[0.3583334, 0.3743808, 0.2672859]","[0.3634227, 0.3868141, 0.2497632]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00239,0.06873,0.0,0.00618,0.0,0.12158,3,,f1b3b21d406821406936e8cfb87596647b07a1582bae3905f0548ec052bdac2c,0d1d63ce228ca833cc41a830e6ef03503a6065588225b8f6bb4cf2b7729b101d,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,bdade3b124b3b5e7c6e1b5a637afccdc8168ea7e2f460e62fcca70a4850d42ea,0.1058312,SUCCESS,True,False,0f84e0ba8908db58eca867a5b6b1c8e4334c418f377e8e17985696ca2b728cb6,SUCCESS,True
0.005186,0.0003004,0.0042319,1.64e-05,0.0232764,0.0025331,2.86e-05,0.0145862,0.3182985,0.3355343,0.3210672,0.0240588,0.9404902,3,0.1012427,0.0921551,1.7169566,SUCCESS,False,0.5256221,1.4550158,"[0, 2, 1]",1.9806379,True,False,626dc82b6ad85c5c5c66c0ba10790f85dab1d7afc26480bd92b25008af801d3e,SUCCESS,location_mild,6f504de878d56c6cec23a50fe93ff1c5a0f796f538876355a03e8a1be2c302d8,waveform,0.0869691,-0.005186,0.0921551,"[0.3743807, 0.3583334, 0.2672858]","[0.3868141, 0.3634227, 0.2497632]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00123,0.11993,0.0,0.00522,0.0,0.1794,4,,f1b3b21d406821406936e8cfb87596647b07a1582bae3905f0548ec052bdac2c,0d1d63ce228ca833cc41a830e6ef03503a6065588225b8f6bb4cf2b7729b101d,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,b47a4e18675e4d2ade29db7542e6b238e0e050b12505e1237e2289e5152ff6ef,0.1058312,SUCCESS,True,False,a4c3d743871c050618e3b103fae8aab95f3d860c10725be62d08544fd5b9292d,SUCCESS,True
0.0051863,0.0003004,0.0042319,1.64e-05,0.0232712,0.0025332,2.86e-05,0.0145853,0.3182985,0.3355346,0.321067,0.0240588,0.9404902,3,0.1012428,0.0921551,1.7169567,SUCCESS,False,0.525622,1.4550174,"[0, 2, 1]",1.9806393,True,False,bf0d2d5943a7d7bf671d232f14a18f6d6058910669a08de87e3257a427174cb4,SUCCESS,location_mild,6f504de878d56c6cec23a50fe93ff1c5a0f796f538876355a03e8a1be2c302d8,waveform,0.0869689,-0.0051863,0.0921551,"[0.3583346, 0.2672854, 0.37438]","[0.3634227, 0.2497632, 0.3868141]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00252,0.0801,0.0,0.0074,0.0,0.13346,5,,f1b3b21d406821406936e8cfb87596647b07a1582bae3905f0548ec052bdac2c,0d1d63ce228ca833cc41a830e6ef03503a6065588225b8f6bb4cf2b7729b101d,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,e68a22f5c13f47421ddfdcabe707b1f65bfbd442bf850043116ae7f81d039a8c,0.1058312,SUCCESS,True,False,76521f582d50b0d2f340e4050f067900a3dcdc42a805a45cd75018929d136a6b,SUCCESS,True
0.0249803,0.0012978,0.0129058,0.0001604,0.0797243,0.0088574,0.000386,0.0491716,0.6241753,0.6439847,0.6255105,0.0902613,0.9277988,3,0.1229888,0.1119492,2.1321461,SUCCESS,False,1.0356861,1.2638082,"[2, 1, 0]",2.2994944,True,False,1f9bcc4ff90180c73f46706a00f8d7d96b29643b74277be8e35fa68092e861b5,SUCCESS,location_severe,6a17c66bc6bdc2cbdc5d2268cdf74ee55da7ff34c9a3c6e4dc368406eebc80be,waveform,0.0869689,-0.0249803,0.1119492,"[0.2672854, 0.3583345, 0.3743801]","[0.2313782, 0.3681734, 0.4004484]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00657,0.10265,0.0963,0.0067,0.0,0.2759,1,,8caa47ebd1d32d61029409bba1d22a88673e97efbfd8b461279d8886d5c4d0e6,0f018243b48f681f11560766383a57d14c5ccfac8b96e70573009dfb316c356c,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,6d3c03932680a529ac6d5dede42a66c80928ff22e6f33ba54882f686962db352,0.1049363,SUCCESS,True,False,503422b57437b70f66d3479b43721609196272000b34744eef38f28907fb4ed7,SUCCESS,True
0.0249804,0.0012978,0.0129059,0.0001604,0.0797259,0.0088575,0.000386,0.0491705,0.6241754,0.6439848,0.6255105,0.0902613,0.9277987,3,0.1229888,0.1119492,2.1321488,SUCCESS,False,1.0356863,1.2638073,"[2, 0, 1]",2.2994936,True,False,edb21a363b1af4174659482f5b102ed3dc7fcb92ebdc9bfaaaa780e06cb1f6b9,SUCCESS,location_severe,6a17c66bc6bdc2cbdc5d2268cdf74ee55da7ff34c9a3c6e4dc368406eebc80be,waveform,0.0869689,-0.0249804,0.1119492,"[0.37438, 0.2672854, 0.3583346]","[0.4004489, 0.2313783, 0.3681728]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00383,0.11119,0.0,0.00853,0.0,0.17627,2,,8caa47ebd1d32d61029409bba1d22a88673e97efbfd8b461279d8886d5c4d0e6,0f018243b48f681f11560766383a57d14c5ccfac8b96e70573009dfb316c356c,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,f6aa55144596b158ea56af438e8a44139bbbf8d6b808a9323ad690e81d22513b,0.1049363,SUCCESS,True,False,c505916c7f25ecc5c32e23d26416c7028a538ae70115965c5fcd50f29d5c30c9,SUCCESS,True
0.0249802,0.0012978,0.0129059,0.0001604,0.0797251,0.0088575,0.0003861,0.0491738,0.6241753,0.6439846,0.6255107,0.0902613,0.9277987,3,0.1229888,0.1119492,2.1321491,SUCCESS,False,1.0356872,1.2638082,"[0, 1, 2]",2.2994953,True,False,7e7c9f1eb0ac6d540034e148f1ae506880c08513fb1b80c00590d4e519b86714,SUCCESS,location_severe,6a17c66bc6bdc2cbdc5d2268cdf74ee55da7ff34c9a3c6e4dc368406eebc80be,waveform,0.0869691,-0.0249802,0.1119492,"[0.3583334, 0.3743808, 0.2672859]","[0.3681728, 0.4004489, 0.2313783]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00313,0.10189,0.0,0.00767,0.0,0.16352,3,,8caa47ebd1d32d61029409bba1d22a88673e97efbfd8b461279d8886d5c4d0e6,0f018243b48f681f11560766383a57d14c5ccfac8b96e70573009dfb316c356c,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,a729691af5c110855b0c4e46ad990e8c63a5987d76648f9011cba9c9d86dab54,0.1049363,SUCCESS,True,False,0f84e0ba8908db58eca867a5b6b1c8e4334c418f377e8e17985696ca2b728cb6,SUCCESS,True
0.0249802,0.0012978,0.0129059,0.0001604,0.079725,0.0088575,0.0003861,0.0491738,0.6241753,0.6439846,0.6255107,0.0902613,0.9277988,3,0.1229888,0.1119492,2.1321488,SUCCESS,False,1.0356871,1.2638082,"[0, 2, 1]",2.2994953,True,False,371683aa40184c50a0622c751902ec0d385e92fa6ca50ff59bf4e2bb864e0a94,SUCCESS,location_severe,6a17c66bc6bdc2cbdc5d2268cdf74ee55da7ff34c9a3c6e4dc368406eebc80be,waveform,0.0869691,-0.0249802,0.1119492,"[0.3743807, 0.3583334, 0.2672858]","[0.4004489, 0.3681728, 0.2313783]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00246,0.10747,0.0,0.00764,0.0,0.17743,4,,8caa47ebd1d32d61029409bba1d22a88673e97efbfd8b461279d8886d5c4d0e6,0f018243b48f681f11560766383a57d14c5ccfac8b96e70573009dfb316c356c,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,2280fa968e04adab34961a2fbfb4505660dc25fd53b079c25467b4255ff16444,0.1049363,SUCCESS,True,False,a4c3d743871c050618e3b103fae8aab95f3d860c10725be62d08544fd5b9292d,SUCCESS,True
0.0249804,0.0012978,0.0129059,0.0001604,0.079726,0.0088575,0.000386,0.0491704,0.6241754,0.6439848,0.6255105,0.0902613,0.9277987,3,0.1229888,0.1119492,2.132149,SUCCESS,False,1.0356863,1.2638073,"[0, 2, 1]",2.2994936,True,False,f3416744b6a55e5371eba992ccf4eda90b7eac27f18e3a0f3b3fc3dfdefe0c80,SUCCESS,location_severe,6a17c66bc6bdc2cbdc5d2268cdf74ee55da7ff34c9a3c6e4dc368406eebc80be,waveform,0.0869689,-0.0249804,0.1119492,"[0.3583346, 0.2672854, 0.37438]","[0.3681728, 0.2313783, 0.4004489]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00271,0.10778,0.0,0.00692,0.0,0.17267,5,,8caa47ebd1d32d61029409bba1d22a88673e97efbfd8b461279d8886d5c4d0e6,0f018243b48f681f11560766383a57d14c5ccfac8b96e70573009dfb316c356c,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,6e9cbe57a66938aad1fac66ace2c44939fbfa33877dcebadb5588a30b02f33e1,0.1049363,SUCCESS,True,False,76521f582d50b0d2f340e4050f067900a3dcdc42a805a45cd75018929d136a6b,SUCCESS,True
0.0063285,6.91e-05,0.0027172,1.98e-05,0.014616,0.0017993,1.61e-05,0.0099072,0.0730611,0.0757539,0.0732852,0.0008399,0.9374635,3,0.1057049,0.0962168,1.4395568,SUCCESS,False,0.1500779,1.6094041,"[2, 1, 0]",1.759482,True,False,6892e633fade40bf4579943ae1cbb2054d2c978732f1e1b05050cfbc24a2a072,SUCCESS,mcar_mild,274755a6324ff68287ec389993600dfa55d1ef763ae39e0829a28f1a106ec3ce,waveform,0.1025453,0.0063285,0.0962168,"[0.2780761, 0.3543565, 0.3675674]","[0.2868861, 0.3497537, 0.3633602]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00229,0.11669,0.10592,0.00654,0.0,0.2946,1,,c67817b73bda1bc6dc3ddf2aa392db749f94d12b309690a56bf074f983fd1945,7527a340d53b933c07d58216cea5ff20d0b23828bc70e032c22845f9f8b05904,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,decfdfc5e878145a4cd326741f387efa1f3b9b3f145664b4b3faf12ea1f2a706,0.0916175,SUCCESS,True,False,503422b57437b70f66d3479b43721609196272000b34744eef38f28907fb4ed7,SUCCESS,True
0.0063287,6.91e-05,0.0027172,1.98e-05,0.0146166,0.0017992,1.61e-05,0.0099068,0.0730609,0.0757539,0.0732852,0.0008399,0.9374635,3,0.105705,0.0962169,1.4395586,SUCCESS,False,0.1500769,1.6094051,"[1, 0, 2]",1.7594821,True,False,c2b355095c9b5b91ad0bf858e8e0b4a543fc5df542250e35f1d6da801c384077,SUCCESS,mcar_mild,274755a6324ff68287ec389993600dfa55d1ef763ae39e0829a28f1a106ec3ce,waveform,0.1025455,0.0063287,0.0962169,"[0.3675682, 0.2780767, 0.3543551]","[0.3633608, 0.2868862, 0.349753]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00162,0.10296,0.0,0.0057,0.0,0.17087,2,,c67817b73bda1bc6dc3ddf2aa392db749f94d12b309690a56bf074f983fd1945,7527a340d53b933c07d58216cea5ff20d0b23828bc70e032c22845f9f8b05904,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,f3a5ed07507ff133e785d179d79d860d8ab3603c05982db13e35c11fc46aef0e,0.0916175,SUCCESS,True,False,c505916c7f25ecc5c32e23d26416c7028a538ae70115965c5fcd50f29d5c30c9,SUCCESS,True
0.0063287,6.91e-05,0.0027172,1.98e-05,0.0146167,0.0017992,1.61e-05,0.0099068,0.0730609,0.0757539,0.0732852,0.0008399,0.9374635,3,0.105705,0.0962169,1.4395588,SUCCESS,False,0.1500769,1.6094052,"[2, 1, 0]",1.7594821,True,False,b7b368361e0922a27109a960d4d1c87470d706c60d34847dc9ddd853cce06b21,SUCCESS,mcar_mild,274755a6324ff68287ec389993600dfa55d1ef763ae39e0829a28f1a106ec3ce,waveform,0.1025455,0.0063287,0.0962169,"[0.354355, 0.3675683, 0.2780767]","[0.3497529, 0.3633609, 0.2868862]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00222,0.14321,0.0,0.00763,0.0,0.21073,3,,c67817b73bda1bc6dc3ddf2aa392db749f94d12b309690a56bf074f983fd1945,7527a340d53b933c07d58216cea5ff20d0b23828bc70e032c22845f9f8b05904,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,3f4c5c37d583e35fe5cc6e7999d1019994fe3ddcd4500fec1c7a1d9b44704477,0.0916175,SUCCESS,True,False,0f84e0ba8908db58eca867a5b6b1c8e4334c418f377e8e17985696ca2b728cb6,SUCCESS,True
0.0063287,6.91e-05,0.0027172,1.98e-05,0.0146167,0.0017992,1.61e-05,0.0099069,0.0730609,0.0757538,0.0732852,0.0008399,0.9374635,3,0.105705,0.0962169,1.4395586,SUCCESS,False,0.1500771,1.609405,"[0, 1, 2]",1.7594821,True,False,c56d90a63a85445ebcf7dfca069181e7c43805adfb87d2f246a543d97a732e77,SUCCESS,mcar_mild,274755a6324ff68287ec389993600dfa55d1ef763ae39e0829a28f1a106ec3ce,waveform,0.1025455,0.0063287,0.0962169,"[0.3675681, 0.3543552, 0.2780766]","[0.3633608, 0.349753, 0.2868862]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00256,0.10795,0.0,0.00744,0.0,0.17504,4,,c67817b73bda1bc6dc3ddf2aa392db749f94d12b309690a56bf074f983fd1945,7527a340d53b933c07d58216cea5ff20d0b23828bc70e032c22845f9f8b05904,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,1e27391e697fb0e1047f72897dcf40f7f56ea5d5351dd05d1f5575f28ea1c736,0.0916175,SUCCESS,True,False,a4c3d743871c050618e3b103fae8aab95f3d860c10725be62d08544fd5b9292d,SUCCESS,True
0.0063285,6.91e-05,0.0027173,1.98e-05,0.0146182,0.0017993,1.61e-05,0.0099078,0.0730612,0.0757531,0.0732856,0.0008399,0.9374635,3,0.105705,0.0962169,1.4395587,SUCCESS,False,0.1500787,1.6094045,"[0, 2, 1]",1.7594832,True,False,2a5c292a6cd1a8e0196d758d50b3f49d76559d71f1919ca60174611913cc92d9,SUCCESS,mcar_mild,274755a6324ff68287ec389993600dfa55d1ef763ae39e0829a28f1a106ec3ce,waveform,0.1025453,0.0063285,0.0962169,"[0.3543564, 0.2780762, 0.3675674]","[0.3497529, 0.2868862, 0.3633609]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00249,0.09948,0.0,0.00718,0.0,0.17009,5,,c67817b73bda1bc6dc3ddf2aa392db749f94d12b309690a56bf074f983fd1945,7527a340d53b933c07d58216cea5ff20d0b23828bc70e032c22845f9f8b05904,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,cf69d7073bfea4a120596d98a627a0aa19fafd2bb0c3561d81e9ed6f8e91d0d7,0.0916175,SUCCESS,True,False,76521f582d50b0d2f340e4050f067900a3dcdc42a805a45cd75018929d136a6b,SUCCESS,True
0.0249845,0.0005781,0.0078814,0.0004028,0.0450546,0.005581,0.0003376,0.0322411,0.1567898,0.1648139,0.1632769,0.0047491,0.9289416,3,0.12043,0.1096201,1.1967757,SUCCESS,False,0.311077,1.4224371,"[2, 1, 0]",1.733514,True,False,21da433c8d4e1caaff0fe6d455159fc5003a08f769880e7977d47fe93ab772c6,SUCCESS,mcar_severe,415f2fbb53b4c3b328a454a38d0c4da7e2050e24811888fde21ce1f883385318,waveform,0.1346046,0.0249845,0.1096201,"[0.2897942, 0.3542114, 0.3559944]","[0.3158019, 0.3415833, 0.3426148]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00183,0.11744,0.08883,0.00706,0.0,0.27857,1,,46f4fe142d26e781c907f968821df4059eed394553980ee370fee1d45e21e6d5,706ab8993d4c96bff7a734d05efe9d0728cdc1d3d4db48c51bb597e3b113fbf1,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,12e01651d66746a9aabd8f6768376bba7bf0ce360032dd19d99c6af109e0477a,0.0686226,SUCCESS,True,False,503422b57437b70f66d3479b43721609196272000b34744eef38f28907fb4ed7,SUCCESS,True
0.0249841,0.0005781,0.0078815,0.0004028,0.0450506,0.005581,0.0003376,0.0322395,0.1567898,0.1648138,0.1632776,0.0047491,0.9289413,3,0.1204303,0.1096204,1.196777,SUCCESS,False,0.3110771,1.422437,"[0, 2, 1]",1.7335141,True,False,d6ff091da1dbb3dd4835944a5d6482972a7ed4f227572a4a817948c2a2ea3d34,SUCCESS,mcar_severe,415f2fbb53b4c3b328a454a38d0c4da7e2050e24811888fde21ce1f883385318,waveform,0.1346045,0.0249841,0.1096204,"[0.355996, 0.2897937, 0.3542103]","[0.3426157, 0.3158019, 0.3415825]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00301,0.0675,0.0,0.00336,0.0,0.12527,2,,46f4fe142d26e781c907f968821df4059eed394553980ee370fee1d45e21e6d5,706ab8993d4c96bff7a734d05efe9d0728cdc1d3d4db48c51bb597e3b113fbf1,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,f6224df51e6be07698e288eb7b6bf5e854b5b96971448adf5273ea192bdd9a8a,0.0686226,SUCCESS,True,False,c505916c7f25ecc5c32e23d26416c7028a538ae70115965c5fcd50f29d5c30c9,SUCCESS,True
0.0249841,0.0005781,0.0078815,0.0004028,0.0450508,0.005581,0.0003376,0.03224,0.1567898,0.1648139,0.1632775,0.0047491,0.9289413,3,0.1204303,0.1096204,1.1967771,SUCCESS,False,0.3110771,1.4224368,"[2, 1, 0]",1.733514,True,False,08a7e7b34f50fef46566ee68640c0b913c4a5031a503ccb8ceb101250e8037ae,SUCCESS,mcar_severe,415f2fbb53b4c3b328a454a38d0c4da7e2050e24811888fde21ce1f883385318,waveform,0.1346045,0.0249841,0.1096204,"[0.3542103, 0.355996, 0.2897936]","[0.3415824, 0.3426157, 0.3158019]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00129,0.06171,0.0,0.00371,0.0,0.11091,3,,46f4fe142d26e781c907f968821df4059eed394553980ee370fee1d45e21e6d5,706ab8993d4c96bff7a734d05efe9d0728cdc1d3d4db48c51bb597e3b113fbf1,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,66ebc3fad44f67306b147fb4eaf786cc4083e5f3edf3bfbe2d4e2a9c2c08b8fd,0.0686226,SUCCESS,True,False,0f84e0ba8908db58eca867a5b6b1c8e4334c418f377e8e17985696ca2b728cb6,SUCCESS,True
0.0249843,0.0005781,0.0078814,0.0004028,0.0450562,0.005581,0.0003376,0.0322451,0.1567898,0.1648149,0.1632759,0.0047491,0.9289413,3,0.1204303,0.1096204,1.196777,SUCCESS,False,0.311077,1.4224357,"[2, 1, 0]",1.7335127,True,False,ab7b356079f2f50756a8f33a2c5c4a53298b2b95add26ca5c6ab54aba4e0f2fc,SUCCESS,mcar_severe,415f2fbb53b4c3b328a454a38d0c4da7e2050e24811888fde21ce1f883385318,waveform,0.1346047,0.0249843,0.1096204,"[0.3559942, 0.3542115, 0.2897942]","[0.3426156, 0.3415825, 0.3158019]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00214,0.09205,0.0,0.00891,0.0,0.16722,4,,46f4fe142d26e781c907f968821df4059eed394553980ee370fee1d45e21e6d5,706ab8993d4c96bff7a734d05efe9d0728cdc1d3d4db48c51bb597e3b113fbf1,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,c58db03fa8f10893517f2373d595f397be682b67f89fde261dce59ee65960dc8,0.0686226,SUCCESS,True,False,a4c3d743871c050618e3b103fae8aab95f3d860c10725be62d08544fd5b9292d,SUCCESS,True
0.0249841,0.0005781,0.0078815,0.0004028,0.0450508,0.005581,0.0003376,0.0322399,0.1567898,0.1648139,0.1632775,0.0047491,0.9289413,3,0.1204303,0.1096204,1.1967771,SUCCESS,False,0.3110771,1.4224369,"[0, 1, 2]",1.733514,True,False,2b1c6bd921d5ee45bdea886902c14956458edb033fba1e586717ac682bc92af4,SUCCESS,mcar_severe,415f2fbb53b4c3b328a454a38d0c4da7e2050e24811888fde21ce1f883385318,waveform,0.1346045,0.0249841,0.1096204,"[0.3542104, 0.2897937, 0.355996]","[0.3415824, 0.3158019, 0.3426157]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00179,0.08536,0.0,0.00599,0.0,0.14423,5,,46f4fe142d26e781c907f968821df4059eed394553980ee370fee1d45e21e6d5,706ab8993d4c96bff7a734d05efe9d0728cdc1d3d4db48c51bb597e3b113fbf1,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,cd5535545afd311cbd4d453eab334de17a2c5e2ab46753dd484a997abc1baef7,0.0686226,SUCCESS,True,False,76521f582d50b0d2f340e4050f067900a3dcdc42a805a45cd75018929d136a6b,SUCCESS,True
0.0011966,5.3e-06,0.0013996,2.8e-06,0.0086572,0.0009868,2.1e-06,0.0051304,0.054443,0.0574003,0.0552064,0.0004205,0.9413187,3,0.0992136,0.0903081,1.5866851,SUCCESS,False,0.1098682,1.6771631,"[2, 1, 0]",1.7870313,True,False,b92b90bbb88f05e8e1f1eb48be34e1213cedf2327891677a2e09a7ef20c88ea3,SUCCESS,measurement_noise_mild,6dba88dcd101dc498fe229f2aa1ee372e4d853c44a5e133a7e54998bf688e53e,waveform,0.0891115,-0.0011966,0.0903081,"[0.2680354, 0.3571475, 0.3748171]","[0.2701242, 0.3572711, 0.3726047]",fcm_adaptive,SUCCESS,8.8193092,3,428e9c61d5a368b523d4457ce4fa485305996ffc9665d0e4b83096f752c798b2,0.00169,0.08475,0.08687,0.00453,0.0,0.21992,1,,51eed9a5d82a32470713b9429c5a4c4001a2f43eaa17e98f43217b573512bb02,defa791b5fcbd922143c98c8bbb0ed52f4c8d97e466cfaded47ab84972d23be9,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,29ed9efb129379cd383e70a55059d600a88d818c3b97e51f80238a571537b01a,0.1044452,SUCCESS,True,False,503422b57437b70f66d3479b43721609196272000b34744eef38f28907fb4ed7,SUCCESS,True
