ami_condition,ari_clean,ari_condition,condition,dataset_id,delta_ari,method,n_evaluation_rows,nmi_condition,outer_fold,quality_record_sha256,quality_target,seed
0.41144543551185353,0.5368954033858994,0.5368954033858994,scale_mild,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.41544766642574804,0,9e861a27bfe7df78fcd3b014cdf34812a4ee67dd2a857cc841fdd10f40412fc4,delta_ari,3
0.41144543551185353,0.5368954033858994,0.5368954033858994,scale_mild,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.41544766642574804,0,98294e5dc8db90b6364f703c501a9922b488de11990daf7eb2b465fec19170d4,delta_ari,4
0.41144543551185353,0.5368954033858994,0.5368954033858994,scale_mild,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.41544766642574804,0,a0e2566457a5d1d0e094597034ae1ad3bcf9919a89c1cf6247e78d4d3774fedb,delta_ari,5
0.4694216075768004,0.5368954033858994,0.5910389769718172,scale_severe,breast_cancer_wisconsin_diagnostic,-0.054143573585917815,fcm_adaptive,114,0.47300407272071865,0,7601653bc9e70e9f142a20834d68cbc291e31f63673134853d7762d82ddfebfe,delta_ari,1
0.4694216075768004,0.5368954033858994,0.5910389769718172,scale_severe,breast_cancer_wisconsin_diagnostic,-0.054143573585917815,fcm_adaptive,114,0.47300407272071865,0,6e879ece1de14eca62cef880bd017b1f9ce4b7b21baa000c5cef0b601269d96e,delta_ari,2
0.4694216075768004,0.5368954033858994,0.5910389769718172,scale_severe,breast_cancer_wisconsin_diagnostic,-0.054143573585917815,fcm_adaptive,114,0.47300407272071865,0,74e44c21a20ff00688e739e459b72c98fe8f1b52011e3c472574332142ff035d,delta_ari,3
0.4694216075768004,0.5368954033858994,0.5910389769718172,scale_severe,breast_cancer_wisconsin_diagnostic,-0.054143573585917815,fcm_adaptive,114,0.47300407272071865,0,1ccbbd823dedbd06ec6ba730a8ccd53a773272c9e06ad9394e8b846759789f01,delta_ari,4
0.4694216075768004,0.5368954033858994,0.5910389769718172,scale_severe,breast_cancer_wisconsin_diagnostic,-0.054143573585917815,fcm_adaptive,114,0.47300407272071865,0,9610d31567f154854157b1fba9aafee1b691c2b9eb95893c69df7dbfdda05d32,delta_ari,5
0.47946835020619977,0.7291406318806221,0.5133574257711989,class_prevalence_mild,breast_cancer_wisconsin_diagnostic,0.21578320610942314,fcm_adaptive,114,0.48292849819572964,1,1b5d88350b341b51a6f902b5ba680ff4dea265d32dcf0ce09ad61a9bea87d766,delta_ari,1
0.47946835020619977,0.7291406318806221,0.5133574257711989,class_prevalence_mild,breast_cancer_wisconsin_diagnostic,0.21578320610942314,fcm_adaptive,114,0.48292849819572964,1,c5fdde67ca722a89874eff498417ec4a47f34bef93ad9d5752de6db54f9a8a93,delta_ari,2
0.47946835020619977,0.7291406318806221,0.5133574257711989,class_prevalence_mild,breast_cancer_wisconsin_diagnostic,0.21578320610942314,fcm_adaptive,114,0.48292849819572964,1,93bc2667780b7c3601fa68a6717d5c6d90dbf26c689bd18b2c3e6ba6835a19f5,delta_ari,3
0.47946835020619977,0.7291406318806221,0.5133574257711989,class_prevalence_mild,breast_cancer_wisconsin_diagnostic,0.21578320610942314,fcm_adaptive,114,0.48292849819572964,1,2c38a2f799571f66a78d38aa9618451fcc3f8c5820edda689385fb253086caa7,delta_ari,4
0.47946835020619977,0.7291406318806221,0.5133574257711989,class_prevalence_mild,breast_cancer_wisconsin_diagnostic,0.21578320610942314,fcm_adaptive,114,0.48292849819572964,1,a4e740a36fe0ccb7bb8ce620d0d134821162e9bd35507ba60a15aa387b9a14a8,delta_ari,5
0.5168626492485191,0.7291406318806221,0.5654040536455667,class_prevalence_severe,breast_cancer_wisconsin_diagnostic,0.16373657823505539,fcm_adaptive,114,0.5200637324475379,1,0511511663096f8338f8a1fa1a557963bc403f526d1848fae7bf616d1b5036d5,delta_ari,1
0.5168626492485191,0.7291406318806221,0.5654040536455667,class_prevalence_severe,breast_cancer_wisconsin_diagnostic,0.16373657823505539,fcm_adaptive,114,0.5200637324475379,1,8c0487b21255e661041dc8dfc5c9e253f2fd2e752bdf6cf0dc8509f7dab5dbda,delta_ari,2
0.5168626492485191,0.7291406318806221,0.5654040536455667,class_prevalence_severe,breast_cancer_wisconsin_diagnostic,0.16373657823505539,fcm_adaptive,114,0.5200637324475379,1,222a51c399a1594defe2f59918f08005c475e8c1f25147f52127524c58956074,delta_ari,3
0.5168626492485191,0.7291406318806221,0.5654040536455667,class_prevalence_severe,breast_cancer_wisconsin_diagnostic,0.16373657823505539,fcm_adaptive,114,0.5200637324475379,1,a56ab7bdcf62dfcdccc4e0f95d02fc7cb169d30f0ab09b71d0179f4305e1a5e6,delta_ari,4
0.5168626492485191,0.7291406318806221,0.5654040536455667,class_prevalence_severe,breast_cancer_wisconsin_diagnostic,0.16373657823505539,fcm_adaptive,114,0.5200637324475379,1,530e6b7a5ac75dc1e11b537c72a7bd384da6b2cdd570fa45e5b0e651aacc5609,delta_ari,5
0.6202364605603155,0.7291406318806221,0.7291406318806221,clean,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.6230771837500123,1,d599f9bf27ae9320ca5e311ba0ff935db0e416bb5698decc46313d0fa88a0e8c,delta_ari,1
0.6202364605603155,0.7291406318806221,0.7291406318806221,clean,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.6230771837500123,1,e14fe1af5f4e3c7ad4dd90f4e31b50480dddd15f8e2ef3ccbb6fcb7b2072066d,delta_ari,2
0.6202364605603155,0.7291406318806221,0.7291406318806221,clean,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.6230771837500123,1,abadb05db0ac4630a5b4de0d5247f0541696a812b69349c228b22dc1ecf7057b,delta_ari,3
0.6202364605603155,0.7291406318806221,0.7291406318806221,clean,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.6230771837500123,1,a8292ae5fb9402428c02650762237716c8fb5a7e1ec470a1a2ebe8ba99199004,delta_ari,4
0.6202364605603155,0.7291406318806221,0.7291406318806221,clean,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.6230771837500123,1,851167c7d79ab5e6113f60ea83866dcdcf9ddde535ffb58042a014f81edd5ba8,delta_ari,5
